property_id,city,area_sqft,bhk,bathrooms,price_lakh,furnishing
IN15232,Hyderabad,876,1,2,17.51,Furnished
IN15233,Kolkata,1317,2,1,16.73,Semi
IN15234,Delhi,927,1,2,15,Unfurnished
IN15235,Delhi,1082,3,2,15,Furnished
IN15236,Kolkata,2020,4,2,19.13,Unfurnished
IN15237,Hyderabad,1848,2,2,30.84,Furnished
IN15238,Kolkata,2481,4,2,27.62,Semi
IN15239,Kolkata,2200,3,2,31.12,Unfurnished
IN15240,Chennai,927,3,3,15,Unfurnished
IN15241,Hyderabad,1224,4,2,23.28,Furnished
IN15242,Delhi,474,3,2,15,Unfurnished
IN15243,Chennai,1572,2,2,29.09,Unfurnished
IN15244,Mumbai,1855,2,1,20.88,Unfurnished
IN15245,Hyderabad,776,3,3,15,Furnished
IN15246,Mumbai,1589,4,3,15,Furnished
IN15247,Mumbai,1373,3,3,19.43,Semi
IN15248,Mumbai,921,3,2,15,Furnished
IN15249,Bangalore,1470,2,2,15,Unfurnished
IN15250,Chennai,631,1,2,15,Unfurnished
IN15251,Mumbai,1870,1,2,22.28,Semi
IN15252,Bangalore,1474,4,1,15.67,Semi
IN15253,Hyderabad,1197,2,1,22.29,Unfurnished
IN15254,Mumbai,1416,3,2,15.78,Semi
IN15255,Bangalore,1856,3,2,33.32,Furnished
IN15256,Delhi,1225,4,2,15.91,Semi
IN15257,Hyderabad,1357,2,3,15,Furnished
IN15258,Mumbai,1042,3,2,15,Unfurnished
IN15259,Chennai,666,3,3,15,Furnished
IN15260,Chennai,898,2,2,15.42,Semi
IN15261,Chennai,1615,2,1,25.65,Unfurnished
IN15262,Delhi,936,1,2,15,Unfurnished
IN15263,Mumbai,1641,2,2,15,Unfurnished
IN15264,Mumbai,1509,4,1,23.96,Furnished
IN15265,Delhi,597,3,2,15,Semi
IN15266,Mumbai,725,3,1,15,Furnished
IN15267,Kolkata,980,3,3,15,Unfurnished
IN15268,Delhi,468,2,2,15,Semi
IN15269,Hyderabad,1004,2,2,15,Furnished
IN15270,Mumbai,1403,3,3,20.23,Unfurnished
IN15271,Kolkata,499,3,3,15,Unfurnished
IN15272,Hyderabad,1568,3,3,19.45,Unfurnished
IN15273,Hyderabad,666,4,1,15,Unfurnished
IN15274,Mumbai,1883,2,2,33.89,Unfurnished
IN15275,Kolkata,902,1,2,15.25,Unfurnished
IN15276,Delhi,1142,3,1,15,Unfurnished
IN15277,Delhi,1044,4,2,15,Unfurnished
IN15278,Bangalore,1914,1,2,22.08,Semi
IN15279,Kolkata,1155,3,2,15,Furnished
IN15280,Mumbai,1258,3,1,15,Semi
IN15281,Chennai,1781,1,2,19.96,Semi
IN15282,Bangalore,1053,1,2,15,Unfurnished
IN15283,Delhi,862,4,2,15,Furnished
IN15284,Mumbai,300,1,3,15,Unfurnished
IN15285,Chennai,1257,3,2,18.79,Furnished
IN15286,Kolkata,942,3,1,15,Furnished
IN15287,Mumbai,1001,2,1,15,Semi
IN15288,Delhi,670,3,2,15,Semi
IN15289,Bangalore,1879,2,1,16.34,Unfurnished
IN15290,Bangalore,1353,2,3,16.8,Unfurnished
IN15291,Chennai,523,1,2,15,Unfurnished
IN15292,Delhi,931,2,2,15,Semi
IN15293,Bangalore,1237,3,2,17.16,Furnished
IN15294,Mumbai,1881,1,2,16.2,Furnished
IN15295,Mumbai,1322,2,3,15.63,Unfurnished
IN15296,Chennai,1604,2,2,25.96,Unfurnished
IN15297,Bangalore,1105,1,1,15,Furnished
IN15298,Delhi,954,3,2,15,Unfurnished
IN15299,Kolkata,1191,3,1,16.4,Semi
IN15300,Bangalore,1257,2,2,15,Furnished
IN15301,Chennai,971,3,2,15,Semi
IN15302,Chennai,988,4,2,15,Unfurnished
IN15303,Bangalore,1471,2,2,23.56,Unfurnished
IN15304,Chennai,1577,4,2,32.39,Furnished
IN15305,Chennai,776,2,2,15,Semi
IN15306,Hyderabad,1719,2,1,18.67,Furnished
IN15307,Delhi,1540,1,2,15,Semi
IN15308,Mumbai,1096,3,3,15,Furnished
IN15309,Delhi,685,3,1,15,Semi
IN15310,Kolkata,300,3,2,15,Unfurnished
IN15311,Delhi,1092,2,3,18.42,Unfurnished
IN15312,Hyderabad,1740,2,3,36.25,Semi
IN15313,Hyderabad,851,3,1,15,Unfurnished
IN15314,Kolkata,1037,2,2,15,Furnished
IN15315,Bangalore,912,1,2,15,Semi
IN15316,Delhi,591,4,2,15,Semi
IN15317,Chennai,1574,3,3,25.73,Unfurnished
IN15318,Hyderabad,1456,4,3,20.44,Unfurnished
IN15319,Chennai,838,2,2,15,Unfurnished
IN15320,Hyderabad,853,3,3,15,Semi
IN15321,Hyderabad,300,3,3,15,Semi
IN15322,Kolkata,981,2,3,15,Furnished
IN15323,Bangalore,1740,3,2,22.46,Furnished
IN15324,Chennai,688,4,2,15,Furnished
IN15325,Chennai,1336,1,2,15,Unfurnished
IN15326,Hyderabad,1408,2,2,18.28,Semi
IN15327,Mumbai,743,2,2,15,Furnished
IN15328,Mumbai,1362,4,1,21.1,Furnished
IN15329,Chennai,1645,4,3,21.11,Unfurnished
IN15330,Delhi,959,2,1,15,Furnished
IN15331,Delhi,1249,2,2,15,Semi
IN15332,Delhi,1107,3,2,15,Unfurnished
IN15333,Chennai,834,4,2,15,Furnished
IN15334,Bangalore,1334,2,1,17.11,Semi
IN15335,Mumbai,1087,4,3,16.78,Furnished
IN15336,Mumbai,1616,2,2,15,Furnished
IN15337,Hyderabad,1723,1,2,23.7,Unfurnished
IN15338,Hyderabad,718,2,2,15,Unfurnished
IN15339,Chennai,1714,3,1,20.97,Unfurnished
IN15340,Chennai,1197,4,1,18.4,Unfurnished
IN15341,Delhi,946,2,2,15,Semi
IN15342,Chennai,1714,3,1,18.2,Furnished
IN15343,Kolkata,1401,3,2,20.26,Semi
IN15344,Mumbai,1427,3,2,20.71,Semi
IN15345,Bangalore,852,4,1,15,Unfurnished
IN15346,Mumbai,1123,3,3,15,Furnished
IN15347,Bangalore,870,2,1,15,Unfurnished
IN15348,Hyderabad,761,2,3,15,Furnished
IN15349,Chennai,1527,3,3,15,Unfurnished
IN15350,Kolkata,1781,3,2,15,Semi
IN15351,Hyderabad,721,4,1,15,Semi
IN15352,Hyderabad,300,3,2,15,Furnished
IN15353,Mumbai,1705,1,1,23.75,Unfurnished
IN15354,Chennai,1928,2,2,17.64,Semi
IN15355,Hyderabad,1415,4,2,28.26,Unfurnished
IN15356,Kolkata,552,3,2,15,Unfurnished
IN15357,Delhi,1026,2,2,15,Semi
IN15358,Hyderabad,1354,2,2,15,Unfurnished
IN15359,Hyderabad,1499,3,2,21.99,Unfurnished
IN15360,Delhi,1263,2,3,15.94,Furnished
IN15361,Hyderabad,1620,3,2,24.79,Unfurnished
IN15362,Chennai,1070,3,1,16.2,Semi
IN15363,Hyderabad,1537,3,3,15,Unfurnished
IN15364,Delhi,2110,2,2,20.41,Semi
IN15365,Mumbai,2039,4,2,25.39,Semi
IN15366,Bangalore,1703,2,2,15,Semi
IN15367,Kolkata,799,4,3,15,Furnished
IN15368,Hyderabad,1514,2,2,15.08,Unfurnished
IN15369,Mumbai,2379,1,3,19.5,Unfurnished
IN15370,Mumbai,1370,1,2,17.77,Semi
IN15371,Kolkata,1118,1,2,16.38,Semi
IN15372,Hyderabad,1326,1,2,17.53,Semi
IN15373,Delhi,922,3,2,15,Unfurnished
IN15374,Chennai,528,3,1,15,Semi
IN15375,Bangalore,843,2,2,15,Unfurnished
IN15376,Kolkata,1191,3,3,15,Furnished
IN15377,Hyderabad,1697,2,2,32.24,Furnished
IN15378,Mumbai,777,3,2,15,Semi
IN15379,Kolkata,1799,2,2,15,Unfurnished
IN15380,Kolkata,1450,2,2,16.9,Unfurnished
IN15381,Delhi,1084,3,3,17.92,Unfurnished
IN15382,Bangalore,541,3,2,15,Unfurnished
IN15383,Mumbai,300,2,2,15,Semi
IN15384,Delhi,1053,2,2,18.73,Furnished
IN15385,Hyderabad,1043,3,2,17.77,Furnished
IN15386,Chennai,1575,4,2,15,Semi
IN15387,Chennai,1642,1,3,22.14,Semi
IN15388,Hyderabad,1592,3,2,29.05,Semi
IN15389,Kolkata,300,2,1,15,Unfurnished
IN15390,Kolkata,1562,3,2,25.1,Unfurnished
IN15391,Kolkata,1203,2,1,23.07,Unfurnished
IN15392,Kolkata,487,4,3,15,Semi
IN15393,Delhi,796,2,2,15,Furnished
IN15394,Mumbai,1345,2,2,15,Semi
IN15395,Mumbai,844,4,2,15,Unfurnished
IN15396,Hyderabad,1626,2,3,24.6,Unfurnished
IN15397,Kolkata,1173,2,3,16.98,Furnished
IN15398,Bangalore,1258,3,1,15,Semi
IN15399,Mumbai,700,2,1,15,Furnished
IN15400,Chennai,1292,1,1,17.3,Unfurnished
IN15401,Chennai,827,1,2,15,Unfurnished
IN15402,Bangalore,1206,3,2,15,Semi
IN15403,Mumbai,1850,2,2,17.0,Semi
IN15404,Delhi,1760,3,2,27.84,Unfurnished
IN15405,Kolkata,442,3,2,15,Semi
IN15406,Hyderabad,300,2,3,15,Unfurnished
IN15407,Mumbai,300,2,3,15,Unfurnished
IN15408,Kolkata,1741,3,2,15.12,Semi
IN15409,Kolkata,300,4,2,15,Furnished
IN15410,Kolkata,860,4,3,15,Furnished
IN15411,Hyderabad,938,3,3,15,Furnished
IN15412,Mumbai,1241,1,3,29.75,Furnished
IN15413,Bangalore,949,3,2,15,Unfurnished
IN15414,Mumbai,1221,3,3,15,Furnished
IN15415,Mumbai,590,3,1,15,Semi
IN15416,Kolkata,1040,2,2,15,Semi
IN15417,Chennai,1571,3,3,15,Semi
IN15418,Bangalore,1113,3,3,19.33,Unfurnished
IN15419,Bangalore,1240,3,2,26.82,Semi
IN15420,Chennai,1475,2,3,15,Furnished
IN15421,Kolkata,610,4,3,15,Semi
IN15422,Hyderabad,1865,4,2,26.02,Furnished
IN15423,Kolkata,1132,1,3,19.96,Furnished
IN15424,Mumbai,634,4,3,15,Unfurnished
IN15425,Chennai,590,3,1,15,Unfurnished
IN15426,Mumbai,1727,4,1,28.83,Semi
IN15427,Chennai,2134,1,1,24.85,Unfurnished
IN15428,Delhi,433,3,2,15,Semi
IN15429,Delhi,300,1,2,15,Furnished
IN15430,Mumbai,1054,4,3,15,Unfurnished
IN15431,Bangalore,300,3,2,15,Unfurnished
IN15432,Delhi,1380,4,2,20.61,Unfurnished
IN15433,Kolkata,410,2,1,15,Unfurnished
IN15434,Kolkata,1152,2,2,17.96,Furnished
IN15435,Mumbai,695,2,2,15,Furnished
IN15436,Mumbai,1073,2,2,15,Furnished
IN15437,Mumbai,594,2,1,15,Unfurnished
IN15438,Delhi,960,2,2,15,Furnished
IN15439,Hyderabad,1791,4,2,25.34,Semi
IN15440,Hyderabad,300,1,1,15,Semi
IN15441,Chennai,818,1,2,15,Semi
IN15442,Kolkata,1341,3,2,15,Unfurnished
IN15443,Delhi,1398,1,1,15,Unfurnished
IN15444,Mumbai,1607,2,2,19.54,Unfurnished
IN15445,Hyderabad,1124,2,2,16.38,Unfurnished
IN15446,Mumbai,1602,2,2,22.16,Unfurnished
IN15447,Hyderabad,1157,2,1,15,Furnished
IN15448,Chennai,1249,1,1,18.12,Unfurnished
IN15449,Hyderabad,1382,4,1,30.99,Furnished
IN15450,Chennai,1075,3,2,18.8,Unfurnished
IN15451,Chennai,2350,3,2,29.89,Furnished
IN15452,Delhi,981,4,3,15,Semi
IN15453,Kolkata,1247,4,3,15.51,Semi
IN15454,Hyderabad,990,3,2,17.46,Semi
IN15455,Hyderabad,1022,4,2,15,Semi
IN15456,Hyderabad,1140,4,2,15,Unfurnished
IN15457,Bangalore,681,2,2,15,Furnished
IN15458,Kolkata,544,2,2,15,Unfurnished
IN15459,Bangalore,1619,3,3,21.97,Semi
IN15460,Mumbai,1266,3,2,15,Semi
IN15461,Hyderabad,926,3,2,15.87,Semi
IN15462,Chennai,1256,3,2,15.77,Furnished
IN15463,Delhi,1443,2,3,30.09,Semi
IN15464,Hyderabad,607,3,1,15,Semi
IN15465,Bangalore,1526,2,1,22.35,Furnished
IN15466,Mumbai,1699,2,3,15,Semi
IN15467,Bangalore,420,3,1,15,Semi
IN15468,Bangalore,1656,1,3,27.28,Furnished
IN15469,Mumbai,1419,3,3,16.32,Unfurnished
IN15470,Chennai,407,1,2,15,Furnished
IN15471,Mumbai,1082,2,1,19.3,Unfurnished
IN15472,Chennai,901,2,1,15,Unfurnished
IN15473,Hyderabad,1132,4,2,15,Furnished
IN15474,Chennai,1183,2,3,18.56,Furnished
IN15475,Delhi,753,4,1,15,Semi
IN15476,Bangalore,1145,3,2,15,Unfurnished
IN15477,Chennai,300,1,3,15,Semi
IN15478,Mumbai,699,3,2,15,Unfurnished
IN15479,Mumbai,1188,2,3,15,Furnished
IN15480,Bangalore,1590,3,3,27.68,Unfurnished
IN15481,Hyderabad,643,1,2,15,Unfurnished
IN15482,Kolkata,1695,1,3,15,Semi
IN15483,Kolkata,1484,3,3,21.82,Furnished
IN15484,Hyderabad,1129,4,2,15,Semi
IN15485,Kolkata,2315,3,2,15,Semi
IN15486,Chennai,1223,1,2,15,Unfurnished
IN15487,Delhi,1353,3,1,15.39,Unfurnished
IN15488,Bangalore,1688,2,1,15,Semi
IN15489,Bangalore,300,3,3,15,Furnished
IN15490,Hyderabad,1114,4,1,16.18,Semi
IN15491,Chennai,1056,4,2,21.85,Semi
IN15492,Kolkata,650,2,2,15,Furnished
IN15493,Bangalore,531,1,2,15,Furnished
IN15494,Delhi,1036,3,3,17.15,Unfurnished
IN15495,Bangalore,1174,2,3,15,Semi
IN15496,Bangalore,889,2,1,15,Semi
IN15497,Kolkata,1084,2,3,15,Semi
IN15498,Hyderabad,1394,2,1,15,Furnished
IN15499,Bangalore,1011,4,1,15,Semi
IN15500,Mumbai,2104,4,2,18.4,Unfurnished
IN15501,Mumbai,568,3,3,15,Semi
IN15502,Delhi,898,2,1,15,Furnished
IN15503,Kolkata,1238,3,2,17.61,Semi
IN15504,Hyderabad,1518,1,2,21.06,Unfurnished
IN15505,Kolkata,765,4,1,15,Semi
IN15506,Chennai,1335,4,2,20.79,Semi
IN15507,Kolkata,577,3,2,15,Furnished
IN15508,Kolkata,1376,2,1,16.32,Furnished
IN15509,Hyderabad,888,1,2,15,Unfurnished
IN15510,Bangalore,1180,4,3,15,Unfurnished
IN15511,Bangalore,889,1,3,15,Furnished
IN15512,Hyderabad,840,2,2,15,Semi
IN15513,Bangalore,772,4,2,15,Semi
IN15514,Chennai,1428,2,3,15,Furnished
IN15515,Chennai,1608,3,3,15,Unfurnished
IN15516,Mumbai,773,3,2,15,Furnished
IN15517,Delhi,1153,3,1,15,Furnished
IN15518,Mumbai,1375,1,2,17.97,Unfurnished
IN15519,Bangalore,1187,3,2,15,Semi
IN15520,Kolkata,902,3,1,15,Furnished
IN15521,Mumbai,300,1,1,15,Furnished
IN15522,Mumbai,731,3,2,15,Furnished
IN15523,Delhi,1762,4,2,26.03,Furnished
IN15524,Hyderabad,1612,3,3,15.4,Unfurnished
IN15525,Hyderabad,821,3,1,15,Unfurnished
IN15526,Hyderabad,491,3,3,15,Unfurnished
IN15527,Delhi,1940,1,1,21.48,Furnished
IN15528,Chennai,1385,2,3,18.47,Furnished
IN15529,Delhi,1567,1,2,23.43,Unfurnished
IN15530,Hyderabad,1728,3,2,15,Unfurnished
IN15531,Bangalore,1680,2,1,18.53,Semi
IN15532,Chennai,2298,2,2,33.75,Semi
IN15533,Mumbai,914,4,3,15,Semi
IN15534,Kolkata,1102,2,2,16.03,Furnished
IN15535,Bangalore,1409,2,2,22.02,Furnished
IN15536,Delhi,1046,3,1,15,Furnished
IN15537,Delhi,1135,3,2,17.45,Unfurnished
IN15538,Kolkata,827,1,2,19.3,Unfurnished
IN15539,Kolkata,806,2,3,15,Unfurnished
IN15540,Chennai,739,1,3,15,Unfurnished
IN15541,Chennai,1611,2,2,21.12,Unfurnished
IN15542,Bangalore,2061,1,2,30.88,Furnished
IN15543,Bangalore,1366,3,3,15,Semi
IN15544,Mumbai,742,1,1,15,Unfurnished
IN15545,Mumbai,786,3,2,15,Semi
IN15546,Hyderabad,448,2,2,15,Unfurnished
IN15547,Bangalore,924,3,2,15,Semi
IN15548,Chennai,625,2,2,15,Furnished
IN15549,Hyderabad,1805,4,2,19.89,Semi
IN15550,Mumbai,801,2,2,15,Unfurnished
IN15551,Hyderabad,1399,2,2,19.58,Unfurnished
IN15552,Delhi,1102,3,2,15,Unfurnished
IN15553,Hyderabad,1333,1,2,24.09,Unfurnished
IN15554,Mumbai,950,2,3,15,Unfurnished
IN15555,Kolkata,1293,2,2,15,Semi
IN15556,Bangalore,1508,3,3,22.89,Furnished
IN15557,Bangalore,1086,4,2,15,Furnished
IN15558,Chennai,1548,2,3,17.51,Semi
IN15559,Delhi,1255,2,2,18.25,Unfurnished
IN15560,Hyderabad,1056,3,3,15,Furnished
IN15561,Kolkata,1225,4,2,20.35,Semi
IN15562,Chennai,1531,3,2,21.93,Unfurnished
IN15563,Kolkata,949,2,2,15,Semi
IN15564,Mumbai,1634,3,2,15,Semi
IN15565,Bangalore,2197,2,1,27.75,Semi
IN15566,Delhi,649,1,1,15,Unfurnished
IN15567,Delhi,1471,1,2,15,Unfurnished
IN15568,Kolkata,863,3,2,15,Furnished
IN15569,Delhi,1277,2,3,15,Furnished
IN15570,Kolkata,1102,1,2,16.75,Semi
IN15571,Kolkata,1284,2,1,18.16,Semi
IN15572,Mumbai,1474,3,2,16.93,Furnished
IN15573,Kolkata,1159,1,1,15,Semi
IN15574,Chennai,711,3,2,15,Unfurnished
IN15575,Hyderabad,395,3,2,15,Semi
IN15576,Bangalore,1026,4,1,19.32,Semi
IN15577,Bangalore,1519,1,2,17.38,Unfurnished
IN15578,Delhi,910,3,3,15,Unfurnished
IN15579,Kolkata,600,2,2,15,Unfurnished
IN15580,Chennai,1065,1,2,15,Semi
IN15581,Bangalore,963,1,3,18.91,Unfurnished
IN15582,Kolkata,965,2,2,15,Unfurnished
IN15583,Mumbai,1133,2,3,23.83,Furnished
IN15584,Hyderabad,875,1,1,15,Unfurnished
IN15585,Kolkata,1133,3,1,15,Unfurnished
IN15586,Delhi,857,2,1,15,Unfurnished
IN15587,Bangalore,1440,2,1,15,Furnished
IN15588,Delhi,1090,3,2,15,Furnished
IN15589,Bangalore,1205,2,1,15,Unfurnished
IN15590,Chennai,1470,3,3,15,Unfurnished
IN15591,Bangalore,1550,3,3,19.32,Unfurnished
IN15592,Mumbai,410,4,2,15,Semi
IN15593,Hyderabad,1259,4,3,15,Semi
IN15594,Mumbai,1219,4,1,15,Semi
IN15595,Delhi,1532,2,2,24.29,Semi
IN15596,Delhi,1515,3,1,26.64,Semi
IN15597,Chennai,890,3,3,15,Semi
IN15598,Delhi,1001,2,1,15,Semi
IN15599,Kolkata,1250,3,2,15,Unfurnished
IN15600,Chennai,1627,1,3,17.73,Unfurnished
IN15601,Bangalore,1176,2,3,16.51,Semi
IN15602,Bangalore,1827,3,3,19.82,Unfurnished
IN15603,Kolkata,1291,1,3,15,Furnished
IN15604,Chennai,755,4,1,15,Unfurnished
IN15605,Delhi,1062,3,3,15,Semi
IN15606,Mumbai,802,3,3,15,Semi
IN15607,Kolkata,1955,3,1,15,Semi
IN15608,Delhi,1009,1,1,15,Furnished
IN15609,Hyderabad,1319,1,2,19.64,Semi
IN15610,Mumbai,588,1,3,15,Furnished
IN15611,Mumbai,300,2,1,15,Semi
IN15612,Bangalore,527,3,2,15,Semi
IN15613,Kolkata,1060,2,1,15,Semi
IN15614,Delhi,2054,3,2,34.52,Furnished
IN15615,Hyderabad,1368,1,2,15.54,Semi
IN15616,Delhi,714,3,3,15,Unfurnished
IN15617,Bangalore,1396,1,2,15,Semi
IN15618,Delhi,1395,1,3,16.0,Semi
IN15619,Hyderabad,300,2,3,15,Unfurnished
IN15620,Bangalore,1007,3,2,15,Furnished
IN15621,Delhi,1242,1,2,15,Unfurnished
IN15622,Hyderabad,1582,3,2,15,Semi
IN15623,Mumbai,1182,1,1,16.18,Semi
IN15624,Bangalore,1205,4,1,19.71,Unfurnished
IN15625,Delhi,1248,3,2,17.49,Semi
IN15626,Kolkata,611,1,2,15,Semi
IN15627,Kolkata,1313,3,1,15,Unfurnished
IN15628,Delhi,1112,1,3,17.38,Unfurnished
IN15629,Chennai,1760,1,1,18.44,Semi
IN15630,Kolkata,1317,3,3,15,Furnished
IN15631,Chennai,1884,3,2,18.8,Semi
IN15632,Delhi,1334,3,3,20.76,Semi
IN15633,Hyderabad,1380,2,2,15,Furnished
IN15634,Mumbai,1210,3,2,15,Semi
IN15635,Hyderabad,894,2,2,15,Semi
IN15636,Mumbai,1281,3,2,18.1,Furnished
IN15637,Delhi,413,3,3,15,Furnished
IN15638,Kolkata,1302,1,3,19.05,Furnished
IN15639,Mumbai,992,3,1,15.42,Semi
IN15640,Hyderabad,430,3,2,15,Unfurnished
IN15641,Chennai,305,4,2,15,Furnished
IN15642,Hyderabad,1062,4,2,15,Furnished
IN15643,Chennai,990,1,2,15,Unfurnished
IN15644,Kolkata,1060,2,2,15,Semi
IN15645,Mumbai,882,2,2,16.72,Unfurnished
IN15646,Kolkata,872,3,2,15,Unfurnished
IN15647,Kolkata,644,4,2,15,Unfurnished
IN15648,Chennai,1510,3,2,16.87,Unfurnished
IN15649,Chennai,1318,1,2,15,Unfurnished
IN15650,Kolkata,1060,2,1,15,Unfurnished
IN15651,Mumbai,2098,2,2,15,Semi
IN15652,Mumbai,743,3,1,15,Furnished
IN15653,Chennai,1211,3,2,15,Unfurnished
IN15654,Chennai,1339,4,3,15,Furnished
IN15655,Hyderabad,1893,1,3,24.69,Semi
IN15656,Chennai,1263,3,3,17.41,Unfurnished
IN15657,Delhi,1205,1,1,15,Semi
IN15658,Kolkata,1343,2,1,15,Semi
IN15659,Mumbai,1347,2,2,15,Unfurnished
IN15660,Hyderabad,719,4,3,15,Furnished
IN15661,Delhi,862,4,2,15,Semi
IN15662,Bangalore,993,1,1,15,Unfurnished
IN15663,Hyderabad,1424,2,2,21.79,Furnished
IN15664,Mumbai,1148,3,2,16.18,Semi
IN15665,Mumbai,1949,3,1,15,Unfurnished
IN15666,Kolkata,1450,3,1,15,Furnished
IN15667,Hyderabad,1407,1,1,20.87,Semi
IN15668,Chennai,970,3,1,15,Unfurnished
IN15669,Delhi,932,1,3,19.08,Semi
IN15670,Hyderabad,300,4,3,15,Unfurnished
IN15671,Kolkata,406,2,2,15,Unfurnished
IN15672,Kolkata,1318,2,2,15,Furnished
IN15673,Delhi,698,2,2,15,Furnished
IN15674,Delhi,2458,3,2,26.93,Unfurnished
IN15675,Delhi,1412,2,1,22.01,Unfurnished
IN15676,Kolkata,1521,1,1,15.35,Unfurnished
IN15677,Hyderabad,1849,3,2,22.43,Unfurnished
IN15678,Chennai,1200,2,3,15,Unfurnished
IN15679,Hyderabad,876,4,2,15,Semi
IN15680,Chennai,659,3,3,15,Unfurnished
IN15681,Delhi,831,1,3,15,Semi
IN15682,Bangalore,614,4,2,15,Semi
IN15683,Hyderabad,819,1,2,15,Furnished
IN15684,Mumbai,963,1,3,15,Semi
IN15685,Bangalore,696,3,2,15,Furnished
IN15686,Kolkata,889,2,2,15,Furnished
IN15687,Bangalore,1259,2,2,20.29,Unfurnished
IN15688,Chennai,682,3,2,15,Unfurnished
IN15689,Bangalore,927,4,1,15,Semi
IN15690,Bangalore,964,3,3,15,Unfurnished
IN15691,Hyderabad,1536,2,1,20.37,Furnished
IN15692,Delhi,692,2,2,15,Furnished
IN15693,Hyderabad,1175,2,2,16.27,Unfurnished
IN15694,Hyderabad,1580,2,1,27.61,Furnished
IN15695,Mumbai,1098,4,1,15,Furnished
IN15696,Kolkata,1120,4,2,15,Semi
IN15697,Mumbai,300,2,3,15,Unfurnished
IN15698,Mumbai,300,4,1,15,Semi
IN15699,Delhi,1128,2,2,15,Furnished
IN15700,Chennai,2041,3,2,36.78,Semi
IN15701,Mumbai,558,3,3,15,Semi
IN15702,Kolkata,1747,4,2,19.04,Semi
IN15703,Hyderabad,300,2,2,15,Furnished
IN15704,Mumbai,1519,3,1,23.75,Unfurnished
IN15705,Kolkata,846,3,2,15,Furnished
IN15706,Mumbai,688,4,3,15,Semi
IN15707,Delhi,2026,2,3,15,Semi
IN15708,Delhi,1433,2,2,15,Unfurnished
IN15709,Hyderabad,1160,4,3,16.96,Furnished
IN15710,Delhi,377,4,3,15,Furnished
IN15711,Chennai,1124,3,3,15,Semi
IN15712,Delhi,895,2,3,15,Semi
IN15713,Hyderabad,963,2,3,15.51,Unfurnished
IN15714,Delhi,1017,2,1,15,Semi
IN15715,Chennai,1411,3,2,15,Furnished
IN15716,Mumbai,872,2,1,15,Semi
IN15717,Kolkata,1073,1,1,15,Unfurnished
IN15718,Hyderabad,704,1,3,15,Furnished
IN15719,Chennai,1095,1,2,15.77,Semi
IN15720,Mumbai,1054,2,2,16.84,Unfurnished
IN15721,Mumbai,1040,3,2,15,Unfurnished
IN15722,Hyderabad,861,2,1,15,Unfurnished
IN15723,Bangalore,1532,3,1,26.64,Semi
IN15724,Mumbai,1980,1,2,33.12,Unfurnished
IN15725,Mumbai,504,2,1,15,Furnished
IN15726,Bangalore,1304,4,3,15,Unfurnished
IN15727,Delhi,994,1,3,15,Semi
IN15728,Mumbai,873,4,3,15,Unfurnished
IN15729,Mumbai,1590,3,3,18.47,Semi
IN15730,Kolkata,998,3,2,15,Unfurnished
IN15731,Mumbai,1011,1,3,15,Semi
IN15732,Mumbai,1462,2,1,18.34,Semi
IN15733,Mumbai,1211,1,2,16.18,Semi
IN15734,Kolkata,1094,4,3,15,Semi
IN15735,Kolkata,1845,1,3,31.95,Semi
IN15736,Bangalore,1172,2,3,15,Unfurnished
IN15737,Delhi,1202,3,2,15,Unfurnished
IN15738,Delhi,1518,1,2,25.2,Furnished
IN15739,Mumbai,1721,2,2,16.39,Semi
IN15740,Chennai,574,2,3,15,Semi
IN15741,Delhi,1200,2,1,20.06,Semi
IN15742,Delhi,1043,4,2,15,Furnished
IN15743,Mumbai,2143,2,3,23.35,Semi
IN15744,Kolkata,1069,2,3,15,Furnished
IN15745,Hyderabad,300,2,2,15,Unfurnished
IN15746,Mumbai,1011,2,3,15,Unfurnished
IN15747,Kolkata,1999,2,1,22.51,Unfurnished
IN15748,Hyderabad,1173,2,2,15.62,Furnished
IN15749,Delhi,1218,3,3,15.43,Semi
IN15750,Bangalore,1716,2,2,29.74,Furnished
IN15751,Kolkata,1615,2,3,15,Unfurnished
IN15752,Hyderabad,1568,4,3,28.73,Unfurnished
IN15753,Mumbai,856,2,3,15,Furnished
IN15754,Chennai,1721,2,2,25.93,Furnished
IN15755,Delhi,1570,2,2,19.25,Unfurnished
IN15756,Mumbai,1532,3,3,22.64,Furnished
IN15757,Delhi,1233,4,2,15,Semi
IN15758,Delhi,1141,3,2,15,Semi
IN15759,Delhi,1470,2,3,17.05,Semi
IN15760,Hyderabad,702,3,2,15,Furnished
IN15761,Hyderabad,1444,3,1,21.48,Unfurnished
IN15762,Bangalore,450,3,1,15,Furnished
IN15763,Chennai,1393,4,2,23.88,Unfurnished
IN15764,Mumbai,1688,3,3,24.21,Furnished
IN15765,Chennai,1327,3,3,15,Furnished
IN15766,Chennai,478,4,3,15,Unfurnished
IN15767,Chennai,560,3,2,15,Unfurnished
IN15768,Chennai,843,2,3,15,Furnished
IN15769,Hyderabad,494,3,1,15,Semi
IN15770,Kolkata,876,3,2,15,Unfurnished
IN15771,Delhi,1094,2,3,15.01,Semi
IN15772,Chennai,1836,3,2,28.05,Furnished
IN15773,Delhi,300,3,1,15,Furnished
IN15774,Kolkata,1157,3,2,15,Unfurnished
